config_key,T,m,sigma2_method,cbar_otimo,poder_no_otimo,se_poder,se_cbar,fallback_used,refined,inv_dev,cfg_seed,lambda1,lambda2,lambda3,lambda4,lambda5,mza_cv1,mza_cv1_se,mza_cv2_5,mza_cv2_5_se,mza_cv5,mza_cv5_se,mza_cv10,mza_cv10_se,msb_cv1,msb_cv1_se,msb_cv2_5,msb_cv2_5_se,msb_cv5,msb_cv5_se,msb_cv10,msb_cv10_se,mzt_cv1,mzt_cv1_se,mzt_cv2_5,mzt_cv2_5_se,mzt_cv5,mzt_cv5_se,mzt_cv10,mzt_cv10_se,pt_cv1,pt_cv1_se,pt_cv2_5,pt_cv2_5_se,pt_cv5,pt_cv5_se,pt_cv10,pt_cv10_se,mpt_cv1,mpt_cv1_se,mpt_cv2_5,mpt_cv2_5_se,mpt_cv5,mpt_cv5_se,mpt_cv10,mpt_cv10_se
T45_m2_lambdas_0.267_0.85,45,2,const,-8.921052632,0.5,0.007069329,0.116300457,0,0,4.67E-12,66430103,0.267,0.85,,,,-19.62916523,0.250048105,-16.96515207,0.210459539,-14.59722876,0.180192859,-12.36573385,0.092105519,0.155221344,0.001031214,0.166510944,0.000675747,0.17813233,0.000926164,0.192926918,0.000650601,-3.107987972,0.024836656,-2.859292096,0.018251495,-2.639794414,0.014186262,-2.428803203,0.010574388,2.364270122,0.044915563,2.954112871,0.035625258,3.498502438,0.041552496,4.273770848,0.038100595,2.165513194,0.031361945,2.515703545,0.032319987,2.962130334,0.030998313,3.472730276,0.028129486
T45_m2_lambdas_0.383_0.617,45,2,const,-9.582278481,0.5,0.007069125,0.111883984,0,0,2.78E-10,66115418,0.383,0.617,,,,-20.44278686,0.304004133,-17.72847658,0.196910532,-15.41405912,0.151803606,-13.34794019,0.098120464,0.152187792,0.001012933,0.163771492,0.000785885,0.1748452,0.000853541,0.188091506,0.000620944,-3.152940997,0.024999232,-2.912563771,0.017029435,-2.730528397,0.010687296,-2.522143279,0.01047428,2.771865752,0.051027032,3.286984047,0.046873248,3.867862466,0.03692536,4.752288391,0.045945382,2.441100737,0.033255566,2.83448286,0.036252773,3.191563984,0.025621589,3.68870431,0.032401152
T45_m2_lambdas_0.383_0.733,45,2,const,-9.254901961,0.5,0.007067758,0.115540324,0,0,3.96E-11,66274222,0.383,0.733,,,,-19.77543743,0.347280668,-17.17463118,0.203890658,-15.14541139,0.163686588,-12.87181432,0.093040775,0.154890903,0.001151871,0.165052452,0.000866858,0.175544558,0.000722671,0.189773845,0.000679008,-3.101188566,0.024646049,-2.881536159,0.01648261,-2.695839059,0.013145458,-2.481771954,0.010338662,2.634341923,0.041309304,3.101539202,0.04538613,3.681764873,0.040147919,4.502467658,0.040790891,2.305055524,0.024725432,2.657554294,0.02848974,3.063979916,0.025818719,3.56408245,0.024121257
T45_m2_lambdas_0.383_0.85,45,2,const,-8.975694444,0.5,0.007070525,0.122761594,0,0,5.19E-10,66434395,0.383,0.85,,,,-19.74882829,0.28073791,-16.56716502,0.196454311,-14.33337705,0.154661747,-12.22178355,0.090278094,0.155385851,0.001227335,0.16854209,0.000862181,0.18008601,0.000917213,0.193967664,0.000675551,-3.110649563,0.026981656,-2.848670858,0.015648682,-2.621786968,0.013607351,-2.415956149,0.011427261,2.515471578,0.058296373,3.030651538,0.039572969,3.550307208,0.034797341,4.392048875,0.045145688,2.14427426,0.025986789,2.572068484,0.032069943,3.016848855,0.031846248,3.540589675,0.02657854
T45_m2_lambdas_0.5_0.733,45,2,const,-8.935064935,0.5,0.007069551,0.114790062,0,0,2.05E-10,66278551,0.5,0.733,,,,-19.77314722,0.227491117,-16.79887259,0.169696721,-14.76261744,0.115902977,-12.67942466,0.099458982,0.155794232,0.00094794,0.166953571,0.000933596,0.177372044,0.000644223,0.191491844,0.000711864,-3.099501747,0.022723394,-2.847129568,0.017279346,-2.656008082,0.011509093,-2.448505417,0.010814598,2.451392306,0.043207085,2.960141444,0.04157161,3.465855777,0.03478371,4.225117043,0.038254158,2.156514089,0.041775756,2.556337105,0.030809778,2.939335332,0.025533539,3.413642231,0.023511588
T45_m2_lambdas_0.5_0.85,45,2,const,-8.854166667,0.5,0.007068644,0.122761594,0,0,3.32E-10,66438724,0.5,0.85,,,,-19.44640112,0.29170209,-16.74484841,0.203681841,-14.45970435,0.15097746,-12.07021409,0.093618062,0.155148574,0.001467549,0.168445004,0.000808679,0.179969297,0.000810107,0.195382203,0.000685149,-3.085925689,0.021415347,-2.833404901,0.02369898,-2.620815408,0.016797062,-2.399068562,0.008376959,2.375783102,0.047822727,2.926288878,0.043418607,3.48193103,0.035880137,4.327075112,0.036658345,2.121899503,0.044056533,2.536760138,0.033876957,2.95907095,0.029061076,3.491872662,0.026712951
T45_m2_lambdas_0.617_0.85,45,2,const,-8.373287671,0.5,0.007068786,0.121079928,0,0,1.61E-10,66443053,0.617,0.85,,,,-19.2192102,0.35537512,-16.41205421,0.210462521,-14.06606008,0.181196242,-11.72948924,0.077922942,0.156902869,0.00123097,0.169764878,0.001004025,0.181797103,0.001019963,0.197834392,0.000673687,-3.05585281,0.023544378,-2.816184329,0.01519184,-2.585451153,0.013950154,-2.361471654,0.010005405,2.143537959,0.047551648,2.643071548,0.052737414,3.194156132,0.036543266,3.926924842,0.033182912,1.956857355,0.029844197,2.322923167,0.03118377,2.740043008,0.026713322,3.230971519,0.018421547
T45_m3_lambdas_0.15_0.35_0.55,45,3,const,-10.93362832,0.5,0.007070236,0.156439553,0,0,3.17E-10,93608343,0.15,0.35,0.55,,,-23.13690746,0.285365664,-20.58934341,0.217561011,-18.58013689,0.12765396,-16.16435616,0.110171296,0.144184317,0.000696453,0.152724617,0.000634661,0.160701871,0.000599628,0.171836379,0.000612745,-3.368497709,0.018696835,-3.155596282,0.01239689,-2.993247762,0.009588072,-2.789260394,0.008889058,3.283444248,0.0640881,3.833220368,0.053568597,4.455758302,0.038749659,5.234213875,0.036639414,2.703067417,0.030230436,3.105719002,0.027817588,3.443479978,0.022274647,3.92933596,0.019196674
T45_m3_lambdas_0.15_0.35_0.65,45,3,const,-10.94573643,0.5,0.007070157,0.137036198,0,0,2.05E-10,98673643,0.15,0.35,0.65,,,-23.49609985,0.241485408,-20.77733736,0.205547667,-18.4375235,0.125816812,-16.23055728,0.083149352,0.143525078,0.000708735,0.151947523,0.000650623,0.161281139,0.000589769,0.171149231,0.000464953,-3.386791456,0.018321297,-3.170905243,0.018832494,-2.993942866,0.006777091,-2.804014041,0.006643839,3.176294606,0.065392529,3.820497278,0.039817391,4.437852791,0.044197679,5.197153794,0.042682059,2.687511967,0.031563331,3.07203051,0.031846258,3.434959303,0.02192541,3.899554198,0.028631975
T45_m3_lambdas_0.15_0.35_0.75,45,3,const,-11.08666667,0.5,0.007069243,0.11785113,0,0,2.71E-10,103738943,0.15,0.35,0.75,,,-23.25848737,0.240903689,-20.6621232,0.191885839,-18.4906607,0.121774029,-16.23912292,0.116860324,0.143745522,0.000745484,0.151257036,0.000801528,0.16047939,0.000580583,0.170922427,0.000574443,-3.380495002,0.022597883,-3.17167597,0.014777877,-2.98887717,0.012000812,-2.800257296,0.008066618,3.303965367,0.065078157,3.937635887,0.032830941,4.469580124,0.041464638,5.331305494,0.043766871,2.793662254,0.040421282,3.156136101,0.028497586,3.537498527,0.026682781,4.016491311,0.02431697
T45_m3_lambdas_0.15_0.35_0.85,45,3,const,-10.75886525,0.5,0.007068259,0.125373543,0,0,2.31E-10,108804243,0.15,0.35,0.85,,,-22.69637278,0.308774844,-19.87137694,0.16430502,-17.8861128,0.111452824,-15.68465111,0.096765475,0.145449081,0.000932045,0.154523381,0.00067861,0.162370405,0.000553535,0.173283665,0.000501116,-3.324114453,0.026760576,-3.107809625,0.014039293,-2.931420288,0.011415236,-2.740982005,0.007953947,3.188049586,0.05599736,3.856430681,0.048388378,4.434211457,0.034629774,5.212980759,0.035791744,2.725157288,0.035905755,3.087434109,0.035131313,3.478154241,0.027430977,3.96928219,0.025182225
T45_m3_lambdas_0.15_0.45_0.65,45,3,const,-10.97244094,0.5,0.007070592,0.139194248,0,0,1.73E-10,98810543,0.15,0.45,0.65,,,-22.98776647,0.254099626,-20.6581259,0.200304783,-18.39191122,0.141093753,-16.26403349,0.091088263,0.14459813,0.000813151,0.152546362,0.000661837,0.161015988,0.000672744,0.17130555,0.000526666,-3.344608497,0.016781681,-3.163726028,0.013442689,-2.990548259,0.011712119,-2.800434678,0.00878328,3.271699578,0.051629555,3.851038536,0.041033861,4.396645699,0.036907691,5.201193817,0.040929749,2.742377938,0.034577915,3.087457154,0.029739106,3.468228504,0.030815234,3.920302951,0.021059324
T45_m3_lambdas_0.15_0.45_0.75,45,3,const,-10.6036036,0.5,0.007069923,0.159258284,0,0,2.20E-10,103875843,0.15,0.45,0.75,,,-22.99987164,0.286988503,-20.23782438,0.144628158,-18.18769856,0.138124775,-15.98793924,0.102858836,0.144723134,0.00104703,0.153407749,0.000729389,0.161550429,0.000622471,0.171981016,0.000489947,-3.359789343,0.021759215,-3.138567507,0.01270416,-2.965478483,0.011177688,-2.77930314,0.008207624,3.09994416,0.046146966,3.601002521,0.046356112,4.169449057,0.053046821,5.007122139,0.037935323,2.622095661,0.03036397,2.933985265,0.025301621,3.291083019,0.02609571,3.738752971,0.02417686
T45_m3_lambdas_0.15_0.45_0.85,45,3,const,-10.69444444,0.5,0.007068279,0.122761594,0,0,1.03E-10,108941143,0.15,0.45,0.85,,,-22.73106287,0.298866408,-20.15793374,0.188685349,-18.12861617,0.150977633,-15.8489944,0.0990809,0.144422959,0.000742173,0.153450847,0.000664388,0.161702621,0.000694044,0.17290414,0.00054358,-3.334221317,0.020203555,-3.129461616,0.014599841,-2.959911517,0.011339586,-2.762882344,0.007115533,3.108743756,0.039835209,3.647533267,0.034915686,4.263177791,0.046455351,5.021540783,0.036979929,2.652066717,0.028428622,3.023862426,0.028826962,3.368646666,0.03008786,3.842815315,0.022931873
T45_m3_lambdas_0.15_0.55_0.75,45,3,const,-10.38607595,0.5,0.007070447,0.223767969,0,0,1.23E-10,104012743,0.15,0.55,0.75,,,-22.74890498,0.271139948,-20.35544707,0.191874997,-17.97243768,0.172641323,-15.81372865,0.10102436,0.144918819,0.000863115,0.153443892,0.000560912,0.16241737,0.000606213,0.173046901,0.000544529,-3.325313039,0.015669867,-3.136311723,0.015935793,-2.947478814,0.014053067,-2.763103062,0.008429297,2.963679724,0.053350552,3.474618981,0.045659651,3.985429746,0.032112791,4.71164667,0.042830748,2.53232956,0.020384286,2.838533542,0.029178242,3.193571012,0.022282095,3.629045736,0.023209637
T45_m3_lambdas_0.15_0.55_0.85,45,3,const,-11.152,0.5,0.007069197,0.141421356,0,0,5.63E-11,109078043,0.15,0.55,0.85,,,-23.02922047,0.320174749,-20.63338489,0.16126177,-18.5355684,0.154922539,-16.16627199,0.099197655,0.143409521,0.001284817,0.15217818,0.000675518,0.159687724,0.000533096,0.17060554,0.000428568,-3.346931487,0.020484182,-3.167115572,0.012790771,-2.991111535,0.011857063,-2.786636906,0.009461626,3.42508177,0.058693347,3.952946759,0.04322113,4.540181913,0.037712136,5.368197273,0.046727726,2.889240592,0.032043568,3.203703041,0.026697021,3.588346186,0.034127691,4.093729846,0.02650244
T45_m3_lambdas_0.15_0.65_0.85,45,3,const,-11.08396947,0.5,0.007069711,0.134944042,0,0,7.08E-11,109214943,0.15,0.65,0.85,,,-23.20910909,0.256792204,-20.51078272,0.219752712,-18.22949532,0.171448684,-15.9412495,0.105720616,0.143579769,0.000789448,0.151819152,0.000860309,0.161573876,0.00068837,0.171879463,0.000571133,-3.359076504,0.022347284,-3.141331853,0.014487353,-2.967678941,0.011803436,-2.769112166,0.008799742,3.392756793,0.058488184,3.949163522,0.035236889,4.486014998,0.040283608,5.364534465,0.042293523,2.800030635,0.045642922,3.227787013,0.031650044,3.588655805,0.030148586,4.100915879,0.028869116
T45_m3_lambdas_0.25_0.45_0.65,45,3,const,-10.46747967,0.5,0.007070547,0.14372089,0,0,3.28E-12,98814243,0.25,0.45,0.65,,,-22.83858083,0.381497874,-20.07553964,0.144556645,-18.04954119,0.135824501,-15.88971167,0.098237121,0.145574154,0.000978604,0.154603022,0.000604899,0.162628926,0.000509299,0.173147098,0.000525137,-3.321297498,0.025361721,-3.117167299,0.013748919,-2.965269367,0.011272145,-2.774324217,0.009010081,3.053192638,0.045985145,3.518407769,0.042115699,4.049339506,0.044273658,4.825785054,0.048400465,2.566418085,0.040876426,2.896840751,0.020321212,3.219816765,0.023181182,3.661971092,0.024631808
T45_m3_lambdas_0.25_0.45_0.75,45,3,const,-10.42410714,0.5,0.007070154,0.157836335,0,0,1.55E-10,103879543,0.25,0.45,0.75,,,-23.19588717,0.395625422,-20.07441141,0.194686178,-17.92975784,0.119475288,-15.76319306,0.092725975,0.144818618,0.000916765,0.154419292,0.000553887,0.162957653,0.00060263,0.173282511,0.000499304,-3.367966435,0.025657313,-3.120134463,0.016895858,-2.949088933,0.010252863,-2.757312074,0.008734881,2.938048747,0.049794972,3.457434568,0.0457379,4.008760796,0.045330935,4.829007489,0.037076807,2.504806055,0.042134555,2.89499353,0.030643871,3.205079986,0.024524038,3.666127698,0.020876364
T45_m3_lambdas_0.25_0.45_0.85,45,3,const,-10.46428571,0.5,0.007070177,0.114790062,0,0,6.24E-10,108944843,0.25,0.45,0.85,,,-22.52195249,0.199488197,-19.85318034,0.185417861,-17.85804356,0.134164285,-15.62805606,0.073827869,0.145501046,0.000892879,0.154917218,0.000668119,0.162832118,0.000559668,0.173823155,0.000443068,-3.322062402,0.021480761,-3.11824315,0.015894929,-2.930461267,0.013719371,-2.741657753,0.008184411,3.010064135,0.043630305,3.544379741,0.05460253,4.129964448,0.049277408,4.846684172,0.039034011,2.583988138,0.036038604,2.916582818,0.036521024,3.287524981,0.029887783,3.739477574,0.018051252
T45_m3_lambdas_0.25_0.55_0.75,45,3,const,-10.00961538,0.5,0.007070952,0.169977592,0,0,3.53E-10,104016443,0.25,0.55,0.75,,,-22.92564978,0.214974872,-20.06282139,0.201664695,-17.71897851,0.127489334,-15.5684782,0.089788435,0.144511876,0.000780654,0.153977785,0.000893013,0.1637203,0.000632178,0.174215953,0.000470527,-3.340665741,0.020873976,-3.119627281,0.017013302,-2.927895825,0.010753235,-2.733097037,0.009103898,2.732055356,0.047401398,3.239644297,0.040064605,3.757691689,0.038403244,4.498593544,0.039979089,2.311433436,0.027169899,2.689015941,0.031821859,3.016010002,0.018104161,3.442356631,0.022560746
T45_m3_lambdas_0.25_0.55_0.85,45,3,const,-10.28076923,0.5,0.007068714,0.135982073,0,0,2.38E-10,109081743,0.25,0.55,0.85,,,-22.34464683,0.260022928,-19.98749053,0.181526896,-17.68758111,0.114892677,-15.52448295,0.074826944,0.145523472,0.001116462,0.155300174,0.00063614,0.163331105,0.00052028,0.173983287,0.000515233,-3.308223551,0.02561883,-3.10492464,0.017680085,-2.927147908,0.012488617,-2.728178071,0.00861266,2.946432829,0.043539833,3.387569792,0.043809638,3.960890821,0.039129103,4.687332322,0.038622438,2.53221466,0.02475722,2.848977933,0.028328557,3.191929683,0.02667314,3.638728628,0.020858281
T45_m3_lambdas_0.25_0.65_0.85,45,3,const,-9.752336449,0.5,0.007069449,0.165211865,0,0,3.57E-10,109218643,0.25,0.65,0.85,,,-21.74838417,0.240679463,-19.31783157,0.196708221,-17.19600168,0.13211363,-15.02056382,0.096642193,0.147048799,0.000860336,0.156511856,0.000870678,0.165705048,0.000563166,0.177096804,0.000582725,-3.253356487,0.020996677,-3.055868691,0.014271783,-2.874507633,0.012003383,-2.686222206,0.00851993,2.723699184,0.04750196,3.18066413,0.04182056,3.695343403,0.038429909,4.421527724,0.036581247,2.346595993,0.029841667,2.657650338,0.019276511,2.984749699,0.022148434,3.395588236,0.019444676
T45_m3_lambdas_0.35_0.55_0.75,45,3,const,-9.651724138,0.5,0.007068553,0.121914962,0,0,5.82E-11,104020143,0.35,0.55,0.75,,,-22.1329559,0.378655024,-19.28002277,0.182263284,-17.11323167,0.142148881,-14.89099481,0.084449434,0.146578037,0.001118837,0.157215152,0.000788854,0.16644459,0.000709015,0.177492858,0.000520019,-3.271245112,0.024871949,-3.057766912,0.018491746,-2.881143296,0.012205118,-2.681497598,0.008667113,2.61001566,0.029120655,3.112720727,0.048396571,3.622302271,0.032677853,4.276527567,0.036402796,2.297665602,0.028491608,2.613060161,0.030608426,2.917660996,0.024596627,3.335440463,0.019582563
T45_m3_lambdas_0.35_0.55_0.85,45,3,const,-9.696581197,0.5,0.00706922,0.151091193,0,0,1.14E-10,109085443,0.35,0.55,0.85,,,-21.64352566,0.300484494,-19.18569761,0.17463271,-17.13135654,0.13996567,-15.1033224,0.087210877,0.148050506,0.000982688,0.15690727,0.0007555,0.166074892,0.000725056,0.176494155,0.000544297,-3.236941317,0.019866423,-3.056905312,0.01567448,-2.873120126,0.011467413,-2.691196349,0.009967742,2.683418919,0.030146576,3.103894203,0.037129718,3.633791698,0.04178705,4.317344692,0.037611053,2.326795003,0.031277272,2.620576619,0.026878339,2.935960498,0.024232696,3.354325581,0.022732658
T45_m3_lambdas_0.35_0.65_0.85,45,3,const,-9.783333333,0.5,0.007069067,0.147313913,0,0,2.64E-10,109222343,0.35,0.65,0.85,,,-22.13142731,0.36188811,-19.25928869,0.205637768,-17.26113002,0.110058305,-15.0008156,0.098020251,0.14689452,0.001029608,0.157192508,0.00087034,0.165812184,0.000587784,0.176259204,0.000488251,-3.284421389,0.022139975,-3.052115932,0.017068473,-2.889659229,0.012160748,-2.684982788,0.009202989,2.720877082,0.04248973,3.213800075,0.026261956,3.643465808,0.037447431,4.378976477,0.037139849,2.34936152,0.040934362,2.669944495,0.027196361,2.978655135,0.017941109,3.416545095,0.026477243
T45_m3_lambdas_0.45_0.65_0.85,45,3,const,-9.623966942,0.5,0.007069523,0.146096442,0,0,2.62E-10,109226043,0.45,0.65,0.85,,,-21.57536487,0.277283574,-19.2213542,0.17898005,-17.11923795,0.133975741,-14.75008019,0.106118165,0.147732796,0.00100676,0.157072704,0.000770456,0.165913277,0.00074929,0.177761729,0.000643579,-3.241514937,0.018725316,-3.048601803,0.01641737,-2.870905052,0.01299215,-2.661903783,0.0102012,2.620710277,0.040773905,3.088321574,0.037111718,3.561532248,0.039816261,4.318830088,0.034381998,2.293481344,0.027687907,2.580541762,0.026023804,2.911646145,0.02278654,3.38186112,0.025299323
T50_m0_lambdas_,50,0,const,-7.041264784,0.5,0,0.038257981,0,0,3.32E-10,-20,,,,,,-15.26507804,0.083936721,-12.37596117,0.053312202,-10.0790633,0.042960874,-7.788833692,0.035860299,0.175886974,0.000378264,0.194263363,0.000361818,0.213255292,0.000407451,0.240722562,0.000443105,-2.711831478,0.007747351,-2.432372497,0.00517943,-2.183294108,0.004722817,-1.90582448,0.004481265,1.847859544,0.018410181,2.316078522,0.021937235,2.886749225,0.026272344,3.795048649,0.035635569,1.781997305,0.015836285,2.195224296,0.020051364,2.688927673,0.024649613,3.448339995,0.030700664
T50_m1_lambdas_0.15,50,1,const,-8.465034965,0.5,0.007070315,0.123620067,0,0,4.10E-11,70254220,0.15,,,,,-18.06700237,0.365862402,-15.01608443,0.194461785,-12.75585965,0.158971917,-10.40636869,0.09333039,0.162329221,0.001068067,0.177780582,0.001437429,0.190490668,0.000995435,0.21074352,0.000851431,-2.951506916,0.032392014,-2.676365409,0.015314269,-2.472407706,0.015632706,-2.216871393,0.011536231,2.411849274,0.042606122,2.924392537,0.052593883,3.559481738,0.044025663,4.496239903,0.055862253,2.147762171,0.040254112,2.595959477,0.032271238,3.050761093,0.034711107,3.708777116,0.034013041
T50_m1_lambdas_0.267,50,1,const,-8.194594595,0.5,0.007066464,0.09555497,0,0,3.30E-10,70258549,0.267,,,,,-17.85450252,0.347825402,-14.53813497,0.196285476,-12.54067338,0.136621006,-10.2454107,0.082146873,0.162515438,0.001587872,0.179416943,0.000876013,0.19322056,0.000864574,0.212102111,0.000774861,-2.936426194,0.027638899,-2.640648697,0.015561778,-2.440684298,0.015840579,-2.202102143,0.009452061,2.299946149,0.063348288,2.810526565,0.036649582,3.366077837,0.043364957,4.270390251,0.051183553,2.045385168,0.046243361,2.501372421,0.031042663,2.909678097,0.032723717,3.524056272,0.031728772
T50_m1_lambdas_0.383,50,1,const,-8.031428571,0.5,0.007070046,0.101015254,0,0,3.71E-10,70262841,0.383,,,,,-17.24075151,0.350564695,-14.61299335,0.181200573,-12.33628013,0.156034106,-10.18397657,0.115739306,0.164920114,0.001728881,0.180009156,0.000949917,0.194209738,0.000742853,0.211910766,0.000963485,-2.871718729,0.019256004,-2.640803466,0.01597068,-2.436565665,0.01081106,-2.197202391,0.010103884,2.27065928,0.038120415,2.710214509,0.029630624,3.24109519,0.038070256,4.077366589,0.03782596,2.051179417,0.032994678,2.439305927,0.027880595,2.819624865,0.031190823,3.403815928,0.027162376
T50_m1_lambdas_0.5,50,1,const,-7.860526316,0.5,0.007066958,0.093040366,0,0,4.99E-10,70267170,0.5,,,,,-17.02827131,0.351347741,-14.26505071,0.180978406,-12.07343288,0.127609778,-9.863955932,0.096527516,0.166160587,0.001484145,0.182156342,0.001109096,0.196550137,0.001139093,0.214897881,0.000867604,-2.868016067,0.029115757,-2.608736463,0.017701001,-2.406515928,0.012621734,-2.1589453,0.011443458,2.19625011,0.044178837,2.644407594,0.040973934,3.172306866,0.04042608,4.004058983,0.045882635,2.010346585,0.03865316,2.358844451,0.027566269,2.770895174,0.03408473,3.390073713,0.032830216
T50_m1_lambdas_0.617,50,1,const,-7.867567568,0.5,0.007067296,0.09555497,0,0,3.22E-10,70271499,0.617,,,,,-16.94989465,0.354318413,-14.16691881,0.153483822,-12.04212865,0.137109475,-9.774283284,0.094858904,0.167782738,0.001704625,0.182100675,0.001033893,0.196193624,0.001172801,0.215746831,0.00101138,-2.857681779,0.024170987,-2.60715776,0.019750526,-2.39151387,0.015282523,-2.149834075,0.010614598,2.170404931,0.039647597,2.651179512,0.036564035,3.221298039,0.04786837,4.012187317,0.045194156,1.983685532,0.033422142,2.35800608,0.026338905,2.799355116,0.03386615,3.412874222,0.032292711
T50_m1_lambdas_0.733,50,1,const,-7.606741573,0.5,0.007068056,0.09931275,0,0,2.17E-10,70275791,0.733,,,,,-16.96702118,0.292782271,-14.13994678,0.191211307,-11.78614911,0.1781399,-9.435525193,0.088341286,0.166742214,0.00145113,0.182042192,0.00167968,0.19751081,0.001172214,0.219500197,0.000946682,-2.840097044,0.019920114,-2.60147829,0.018243028,-2.367495543,0.015409698,-2.109784677,0.010714884,2.096355978,0.031796727,2.523260186,0.043541079,3.063165596,0.040190272,3.888140852,0.038994175,1.918964147,0.033289708,2.25535635,0.031843646,2.672904923,0.038588156,3.333233339,0.034359925
T50_m1_lambdas_0.85,50,1,const,-7.38974359,0.5,0.007067368,0.090654716,0,0,1.77E-10,70280120,0.85,,,,,-16.61506245,0.237399932,-13.84198296,0.213155129,-11.54825691,0.18489384,-9.301156566,0.106043548,0.168232339,0.00127211,0.183133608,0.001468346,0.198808699,0.001227042,0.220019893,0.001109174,-2.831408467,0.029947311,-2.567561754,0.015738659,-2.335566557,0.016138536,-2.091706759,0.010860591,1.90240505,0.038230749,2.377195325,0.035822751,2.908504117,0.043931931,3.70005486,0.038612769,1.805722969,0.029358917,2.173365482,0.027423202,2.599217264,0.030311309,3.206806551,0.034347912
T50_m2_lambdas_0.15_0.383,50,2,const,-10.27016129,0.5,0.007068907,0.142561851,0,0,1.21E-10,70786466,0.15,0.383,,,,-20.4807093,0.333796739,-17.56810632,0.186619129,-15.57409907,0.124232796,-13.41911715,0.107255977,0.152373196,0.000951711,0.165085627,0.00080945,0.173873158,0.000785115,0.187718872,0.000805356,-3.168935706,0.022473728,-2.91233659,0.013541466,-2.735153927,0.013666425,-2.54087247,0.00820058,3.164930178,0.062730267,3.731674628,0.045045188,4.426883998,0.047906404,5.330734021,0.052686411,2.727357094,0.047797954,3.182991947,0.035093892,3.61183218,0.032336027,4.171069861,0.024394572
